id,sentiment
1252044185340973057,0.22424242424242424
1252054184448360454,0.55
1252054351771828225,-0.78125
1252056059180716033,0.11939102564102562
1252056105129254914,0.55
1252056528401633282,0.20000000000000004
1252061316514230272,0.0
1252064940577492992,0.0
1252071489131687936,0.0
1252079046025900034,0.20555555555555552
1252281681324773378,-0.08564814814814815
1252371926787346432,-0.56875
1252282230862426126,0.0
1252346924130136067,0.0
1252348879153971200,-0.0625
1252353722148982788,0.6000000000000001
1252356406964940802,0.1
1252357931070152704,-0.26666666666666666
1252371905991999488,0.29444444444444445
1252346567400407043,0.0
1252028072838279170,0.5
1252375369711144960,0.17060606060606062
1252381368119525383,-0.16875
1252382207793983495,0.0
1252382248411660288,0.2
1252384202630168577,0.0
1252384462563766273,0.0
1252373881546878981,0.1
1252346298474221568,-0.0625
1252346039383646209,0.0
1252339093322620928,-0.125
1252291463381221379,0.78125
1252297524590739456,0.22500000000000006
1252308819281170434,-0.6
1252315597557334019,-0.1
1252317107154350080,-0.325
1252324820878008323,0.625
1252335959611506688,-0.001984126984126996
1252336036929138694,0.0
1252336257637724163,0.0
1252336433584574464,-0.125
1252338208010121216,-0.0625
1252338296132435968,-0.0625
1252338473089916928,-0.125
1252338561522765824,0.0
1252338737830400001,-0.0625
1252281958085865473,0.25
1252384462563766273,0.0
1252216205152223232,0.2
1252382248411660288,0.2
1252088712252526594,0.0
1252092088814100484,0.0
1252118285144866816,0.0
1252125480125452288,0.0
1252127671783272448,0.2571428571428571
1252136051373756418,0.0
1252082779388608530,0.4675662878787879
1252136816112799744,0.09999999999999998
1252145478084333568,0.4291666666666667
1252161887858540546,0.98828125
1252216205152223232,0.2
1252245388595269632,-0.059375
1252250291593981956,0.22424242424242424
1252253541953044480,0.016666666666666666
1252144289792000000,-0.2
1252079046025900034,0.20555555555555552
1252073354946887681,0.4
1252071489131687936,0.0
1252384202630168577,0.0
1252028072838279170,0.5
1252030120220598279,0.0
1252034470192037889,0.0
1252034781170274316,0.7
1252036696025124865,0.14750000000000002
1252038475399991301,-0.8
1252038883937849346,0.0
1252044185340973057,0.22424242424242424
1252054184448360454,0.55
1252054351771828225,-0.78125
1252056059180716033,0.11939102564102562
1252056105129254914,0.55
1252056528401633282,0.20000000000000004
1252061316514230272,0.0
1252268705188282374,0.4000000000000001
1252270579073388544,0.306875
1252064940577492992,0.0
1252281681324773378,-0.08564814814814815
1252346039383646209,0.0
1252346298474221568,-0.0625
1252346567400407043,0.0
1252346924130136067,0.0
1252348879153971200,-0.0625
1252356406964940802,0.1
1252339093322620928,-0.125
1252357931070152704,-0.26666666666666666
1252371926787346432,-0.56875
1252373881546878981,0.1
1252375369711144960,0.17060606060606062
1252381368119525383,-0.16875
1252280053821509637,0.0
1252382207793983495,0.0
1252371905991999488,0.29444444444444445
1252338737830400001,-0.0625
1252353722148982788,0.6000000000000001
1252338473089916928,-0.125
1252282230862426126,0.0
1252338561522765824,0.0
1252291463381221379,0.78125
1252297524590739456,0.22500000000000006
1252308819281170434,-0.6
1252317107154350080,-0.325
1252324820878008323,0.625
1252315597557334019,-0.1
1252335959611506688,-0.001984126984126996
1252336036929138694,0.0
1252336257637724163,0.0
1252336433584574464,-0.125
1252338208010121216,-0.0625
1252338296132435968,-0.0625
1252281958085865473,0.25
1252633383307546626,0.7
1252659738627715078,0.0
1252659614417588231,0.5
1252651129193758721,0.24015151515151514
1252659974683140097,0.010416666666666666
1252649686177124353,0.125
1252641094736711680,0.2537878787878788
1252616152389496835,0.0
1252488416492687360,0.0
1252506593570275328,0.0
1252497882122461185,0.2857142857142857
1252490140435521538,0.0
1252488592762515456,-0.125
1252488239157477376,-0.0625
1252487975004524545,-0.125
1252660155717529601,0.4
1252488063202349057,0.0
1252509703688663040,0.4
1252660632371040257,0.0
1252739495599849472,0.18409090909090908
1252670019982499840,0.0
1252747930559229952,0.019576719576719564
1252487798726316032,-0.0625
1252746570220670976,-0.2
1252740308175110144,0.305
1252739981094739968,0.0
1252738134829391872,0.0
1252732323130302464,0.0
1252731824092086272,0.26785714285714285
1252730954969423874,0.0
1252723765110325249,0.45
1252714123277852673,0.0
1252713603607801858,0.25
1252711283994001408,0.0
1252705775333539843,0.125
1252703138336976903,0.0
1252688408939397120,-0.4
1252684452179832832,0.4083333333333334
1252676450223828993,0.25
1252670069391294464,-0.2916666666666667
1252660985221038082,0.0
1252487710675173376,-0.0625
1252445717614014466,0.171875
1252485936522428416,-0.125
1252426930353102848,0.03125
1252426630024146952,0.2
1252425711299641345,0.5
1252417257906401281,0.175
1252417105141497856,0.7125
1252408391344910341,0.25
1252401173711040514,0.0
1252401065984536578,0.7333333333333333
1252400703902871562,0.375
1252398426190315521,0.13333333333333333
1252393451104030720,0.14750000000000002
1252391393672097793,0.35
1252391297568043009,0.0
1252391129384808455,0.625
1252390770616623105,-0.2555555555555556
1252486553592573953,0.0
1252390076442480646,-0.22000000000000006
1252429408859611137,0.625
1252435337806090241,-0.09166666666666667
1252390617738407947,0.0
1252437259539931137,0.1
1252436125894840320,0.17045454545454544
1252480099875729409,0.0
1252480012093140992,-0.125
1252477973552340992,-0.125
1252477797819387904,0.0
1252477621759344644,-0.0625
1252477445879496704,0.0
1252477357723697153,-0.125
1252485760764317696,0.0
1252477093398675456,-0.0625
1252468439022628864,0.625
1252467710014959616,0.0
1252467270074404864,0.375
1252465157961396225,0.0
1252454130649612288,0.0
1252453612602699779,-0.196875
1252477181718118401,-0.0625
1252444341160873985,0.0
1253033917524910080,0.5
1253025217707945985,0.4
1253022723225378819,0.0
1252999218261716992,0.2361111111111111
1252998832700284933,0.5125
1252990897328799745,-0.1875
1252981207224156165,0.25
1252987915078111236,-0.5
1252981375071924225,0.04375000000000004
1252972764752994306,0.0
1252935662661033984,0.3125
1252928270728863744,0.3310606060606061
1252892507308003335,0.1
1253034354386837505,0.35
1252989236040683522,0.0
1253040310403432455,1.0
1253068458193018882,0.04375
1253043937478152192,0.0
1253093291483992064,0.325
1252867546878894082,0.0
1253079114967322625,0.0
1253070874724331520,0.20909090909090908
1253093703142592518,0.5
1253070293960200193,0.0
1253069733638950918,0.0
1253068756055703553,0.0
1253067622519681024,-0.1
1253060466999545857,0.25
1253058152234389505,0.07500000000000001
1253053304281526273,0.0
1253053148291305475,0.0
1253052590314659854,0.9
1253049892894842880,-0.09285714285714286
1253040520227696642,0.7
1252858221804437505,0.4458333333333333
1252750149354508289,0.8
1252851499664732162,0.3181818181818182
1252750080051949569,0.125
1252750137790574595,0.1595238095238095
1252756398800338944,0.1416666666666667
1252757230127988736,-0.027462121212121212
1252758312053080064,0.015625
1252758482119471115,0.22230113636363635
1252764265293008900,0.5
1252765217970368512,0.0
1252767795009339392,0.0
1252768747485564928,0.14750000000000002
1252775130759135232,-0.14375000000000002
1252775715902291970,0.3125
1252782531633700874,0.0
1252792870395949056,-0.3302083333333333
1252794816435499016,0.01428571428571429
1252856313681375237,0.0
1252802450639032328,0.1375
1252847868974469121,0.0
1252840795737997317,0.0
1252839417711964162,0.0
1252838118681501697,0.25
1252801347306561536,0.0
1252830722382950400,-0.325
1252829312538959872,0.125
1252835883947970560,0.0
1252828531710550016,0.03333333333333333
1252825364499324928,0.0
1252820505393901569,0.3
1252819589701853191,0.11818181818181818
1252813910979121152,0.036111111111111115
1252810243584651264,0.0
1252828958271303687,0.3333333333333333
1253412152460767233,0.625
1253407269657567233,0.20833333333333331
1253401212034199556,0.25
1253392808590934017,0.4
1253389556264480769,0.0
1253380619624685568,0.04545454545454545
1253257836668338181,0.625
1253338139071926281,0.2888888888888889
1253338058285408261,-0.2
1253336717458735104,0.09540070643027626
1253335194230112260,0.0
1253322557777797120,0.13636363636363635
1253419983373103104,0.75
1253373249846751233,-0.2
1253432272033730560,0.0
1253452764858003457,0.8
1253440399101751296,-0.0625
1253440575874924550,-0.125
1253440663871520769,0.0
1253443238603694080,-0.125
1253443327363616768,0.0
1253443504619106305,-0.0625
1253457278189088772,-0.0625
1253457454853173248,0.0
1253458968258756608,0.0
1253460307483267073,-0.234375
1253461702600949760,0.0
1253469505856000000,0.62
1253470419119734784,0.6
1253238864795316224,0.16666666666666666
1253439742588284928,0.0
1253218946221735936,0.9
1253204882418434048,0.0
1253216679536070656,-0.34542410714285715
1253112170784739329,0.16666666666666666
1253112256499499010,0.3
1253120670285942785,0.5
1253217349785849862,-0.8928571428571429
1253121172469923842,0.375
1253121536669736960,0.0
1253123597239046144,0.0
1253129418698080257,0.6125
1253129664983216129,0.4441964285714286
1253129926229843973,0.16666666666666666
1253131147518849031,0.2916666666666667
1253132095964266498,0.625
1253132388269461505,0.06000000000000001
1253132413414322177,0.0
1253139166428303363,0.30625
1253120838490116104,0.55
1253139752787771394,0.0
1253139429650247681,0.6
1253210218206502913,-0.15
1253206010530951169,0.2
1253204844439052290,0.6
1253187305331810304,0.0
1253186501346824202,0.78125
1253207161863364608,0.8
1253175312461910019,0.2492559523809524
1253165697791856643,0.0
1253157798696890369,-0.04583333333333334
1253150255668920321,0.11212121212121212
1253175634072866816,0.04545454545454545
1253148077600448512,0.3472222222222221
1253787775809146880,0.1125
1253773687452508160,-0.4
1253773515586711552,0.30000000000000004
1253770491317362688,0.41818181818181815
1253761672105340928,0.065
1253738904756252673,0.5
1253727361096282114,-0.0471590909090909
1253788045528182784,-0.03571428571428571
1253718726634946563,0.0
1253832249272864770,0.0
1253798153582718976,0.0
1253822924039077888,0.8
1253814013256966145,-0.012499999999999995
1253814762036551680,0.275
1253821201278959622,0.625
1253821902310834176,-0.07954545454545454
1253822471641247744,0.3333333333333333
1253823600236417026,0.05555555555555558
1253829131717967872,1.3877787807814454e-17
1253829490012291073,-0.045
1253829904157888517,0.0
1253718678828314625,0.4166666666666667
1253810740215111681,-0.0953125
1253710392423047168,0.0
1253764573993336834,-0.06874999999999999
1253672680647094273,0.125
1253701126098169856,0.3
1253487728055816193,0.0
1253494181324095488,0.3482954545454546
1253502296417329159,0.0
1253502504991485953,0.3481481481481481
1253503922985033728,-0.05
1253505345076506624,0.8
1253505734458904577,-0.037500000000000006
1253519153706778626,0.0
1253520070963335169,0.2
1253495115726929925,0.14750000000000002
1253520718622580738,0.45625
1253581317075283969,0.5
1253520386555359233,0.3409090909090909
1253564377413943297,0.26666666666666666
1253546541652025344,0.0
1253551020594118656,-0.12962962962962962
1253538058995224578,0.0
1253528299927633924,0.3666666666666667
1253521572578709506,0.0
1253521387945418753,0.35
1253540656343113728,-0.3
1254141079252680704,0.0
1254132218043207681,0.0
1254140555061350400,0.85
1254139666242179077,0.0
1254133941121871872,-0.3125
1254133438581477383,0.0
1254126279546175489,0.3
1254114789531496450,0.4
1254123498202705920,0.17045454545454544
1254123085730656256,0.13333333333333333
1254106683229560833,0.5166666666666667
1254099381671919616,0.0
1254099240613109760,0.4166666666666667
1254148793060036608,-0.033333333333333326
1254124164966989829,0.19318181818181815
1254152400547598336,0.0
1254176840580816897,0.5833333333333334
1254159220129312768,0.0
1254197478301339649,0.0
1254197332096290820,0.25
1254196684789145601,-0.05000000000000001
1254196535094652929,0.3444444444444444
1254193722989961224,0.23928571428571424
1254184448893038597,0.0
1254179517318324224,0.17045454545454544
1254158217871056905,0.25
1254099082303373313,0.0
1254176283136843783,0.0
1254175274985574401,0.06458333333333333
1254167478869114880,0.0
1254161522319929346,0.0
1254161100112887812,0.6
1254159735525462016,0.0
1254159568080420868,0.1477272727272727
1254176367295574017,0.25
1254097840231665664,0.2335430194805195
1254115891702358016,0.3375
1254088735190327297,0.0
1253884058976882689,0.2857142857142857
1253883320942899201,0.4166666666666667
1253876308540641280,0.5
1253875874253778944,0.3
1253874189162950659,0.0
1253873844374339584,0.024999999999999998
1253867472828207104,-0.19642857142857145
1253867030811480064,0.2130681818181818
1253864806643204097,-0.09375
1253856091018051584,0.75
1253846816988073985,-0.25
1253840850737598466,0.8
1253840546327658496,0.0
1253837705064087552,0.640625
1254096948279345153,0.37333333333333335
1253887819556302851,0.0
1253902404157833217,0.5
1253867895551143942,0.0
1253907977876025344,0.5111111111111111
1253902407802683392,0.0
1254077380781621250,-0.02857142857142858
1254035563818233856,0.21
1254025712991973376,0.375
1253962000390074370,0.0
1253958578177601536,0.125
1253950174734548992,0.0
1253939741210394624,0.0
1254080598836215808,0.17222222222222222
1253935888591130624,-0.5
1253927381447909376,0.0
1253917287066882048,0.04545454545454545
1253915607579402240,0.03409090909090909
1253915514990202880,0.01818181818181817
1253914542481960961,-0.125
1253939523119124485,0.0
1254515377725456384,-0.03333333333333333
1254516324618952705,0.33333333333333337
1254518603216556033,0.1791666666666667
1254519294576082944,0.0
1254519430421282823,0.35875
1254524272481120256,0.5
1254527307210870784,0.03333333333333333
1254527523884396545,-0.3125
1254555099625598979,0.0
1254544154161565699,0.0
1254554800932311040,0.5
1254425897429536770,0.5
1254417955502329857,5.551115123125783e-17
1254415431122726912,0.26666666666666666
1254407811603345408,0.5
1254407729415884805,0.050925925925925916
1254543865463427079,-0.0625
1254508664951537668,0.0
1254436711238524928,0.0
1254506162038415361,1.0
1254350540554883072,0.0
1254447441140727809,0.17045454545454544
1254452382320201729,-0.17500000000000002
1254452402339659777,0.0
1254453611301609473,0.2571428571428571
1254455358891929608,0.0
1254456140123049984,0.0
1254507759573389312,-0.7
1254463994846478337,0.2359375
1254471422811885568,0.2466666666666667
1254473542005129219,0.024999999999999998
1254480247623426048,1.0
1254489322599976960,0.08333333333333333
1254491833788502017,0.65
1254496961505435648,0.0
1254506134620246018,0.25
1254464733782163461,-0.025000000000000005
1254333147887460353,0.0
1254280801652543495,0.8
1254321044724289537,0.0
1254244873395372033,0.0
1254245498753556481,0.0
1254245803062964230,0.3072916666666667
1254252637781987328,0.08
1254253993519222784,-0.2125
1254254777384480769,0.35
1254255210244923393,0.0
1254255220441272320,0.2
1254257157219942401,0.0
1254257661303980032,0.0
1254258318366978049,0.25
1254259138189811717,0.35
1254264591070244867,0.0
1254267024328531973,0.7
1254269377328885762,0.3916666666666666
1254270328643244032,0.13958333333333334
1254333091759288323,0.0
1254244683984908288,0.0
1254241731102507008,0.0
1254270762644647936,0.5
1254235682060599298,0.17045454545454544
1254311103145877504,0.2
1254308886628249601,0.4
1254286279757500417,-0.045758928571428575
1254286167060525058,0.0
1254284070512664577,0.0
1254235960776294400,-0.1545454545454545
1254204144539152384,0.0
1254213074388566017,0.0
1254306613386596353,0.35
1254222145628102659,0.0
1254224776551436289,-0.3222222222222221
1254225936456790023,0.0
1254226559617171458,0.275
1254232637063008256,0.0
1254233055226724352,0.0
1254233872331489281,0.0
1254214572233416704,0.043181818181818175
1254801654299361281,0.3
1254769096580726790,0.7916666666666666
1254754432589246465,0.0
1254681584365600773,0.0
1254681122639958017,-0.18333333333333332
1254657827806773248,0.0
1254670444000665602,0.3083333333333333
1254662953686781953,0.0
1254656817168179201,0.390625
1254656505422413825,0.03333333333333335
1254804009774387200,0.0
1254671897620447233,-0.125
1254819470553624579,0.28
1254872931693465600,0.07708333333333334
1254826636173873156,0.6
1254827226987671554,0.4166666666666667
1254828602442559491,0.0
1254838985794428928,0.4
1254847454811500544,0.0
1254870311381749761,0.32222222222222224
1254872059529879554,0.0
1254655797969276928,-0.1375
1254880590375116800,-0.3
1254882006405722113,0.2130681818181818
1254887548721209346,0.0
1254889293220282374,0.13636363636363635
1254819777773809665,0.890625
1254655187270004736,0.0
1254736124674785280,0.0
1254644954405703681,0.6
1254566165738917891,-0.2277777777777778
1254646162071658496,0.5
1254567697473351681,0.3666666666666667
1254567852713095169,0.0
1254568127528042497,-0.34791666666666665
1254575442843090944,1.0
1254579173156360192,0.14750000000000002
1254586462005276672,0.13636363636363635
1254587183752712192,0.5
1254587849283760134,0.125
1254590337676435456,0.2734848484848485
1254592395527761920,0.25
1254592887825879040,0.0
1254593431273238529,1.0
1254575679108243457,0.0
1254600685666144257,0.3
1254640537832960001,0.18
1254593454342049792,0.0
1254619743690133504,0.0
1254618033605074947,0.5
1254618028555137028,0.0
1254618043684139010,0.0
1254606019705155585,0.4285714285714286
1254605810522640384,0.1
1254605474391101442,0.13636363636363635
1254601826860752897,-0.033730158730158735
1254613358092996608,0.0
1254642451026935815,-0.6000000000000001
1255205744250667012,0.175
1255205866401382400,-0.08787878787878789
1255194004574085122,0.21666666666666665
1255203991635492864,0.0
1255200577107013632,0.0
1255199983785172992,-0.2
1255198966888697862,0.0
1255197524681469953,0.3013636363636364
1255178397958856709,0.25
1255182277421813764,-0.25
1255181119571591172,0.0
1255176192728186880,0.5
1255175194584289281,0.0
1255172979324940288,0.0
1255218587926700032,0.0
1255171074666442762,0.2416666666666667
1255185980803502082,0.016666666666666666
1255285614561427456,0.2575757575757576
1255271277767639040,0.0
1255224531670704130,0.0
1255168054453035010,0.0
1255285420415385601,0.25
1255283217336340480,0.2852272727272727
1255281132503019520,-0.75
1255276250802860034,0.25
1255276079452950530,0.35714285714285715
1255265613947244545,0.0
1255218801714647045,-0.2
1255264875124793344,0.0
1255258518938169344,0.0
1255256213157183489,0.4625000000000001
1255251656893173761,0.0
1255244522180751361,0.2
1255233811052404742,0.4
1255230315796353025,0.625
1255227115689164805,0.0
1255260765654863872,0.08125
1255167790979350535,-0.05
1255009322003845127,-0.07142857142857142
1255125144021929985,0.0
1254995485452050438,0.0
1254988817339203584,-0.05681818181818182
1254988016390725632,0.5
1254987308085981184,0.4266666666666665
1254982179567828997,0.0
1254981702482444288,0.6
1254980040057450496,0.18888888888888888
1254998295879004160,-0.21666666666666667
1254959848955031553,0.2
1254943329747374081,0.0
1254942988289089536,0.0
1254934901910110210,0.14750000000000002
1254934358554804226,0.0
1254925444664578048,0.625
1254924168325410819,0.3
1255164921173676032,0.15340909090909088
1254943463969349632,-0.10555555555555557
1255006661720240129,-0.1
1254970980444909568,0.7
1255009552472305665,0.1
1255008011380314112,-0.10761904761904764
1255121102759583744,0.13636363636363635
1255071770249314306,0.0
1255049415871672322,0.25
1255046001733369856,0.0
1255030466618548225,0.21212121212121213
1255028882048274432,0.0
1255027736546082817,0.5
1255057178316214272,0.13636363636363635
1255025877915746304,0.0
1255022408647540737,0.4000000000000001
1255019637248589824,0.4000000000000001
1255019373028429824,0.5499999999999999
1255013612814577664,0.2
1255012413948203008,0.5
1255010946919120897,0.0
1255027099573903360,0.0
1255317198622666752,-0.125
1255319585982763008,0.225
1255321360538177539,-0.09166666666666667
1255321568252702724,0.8
1255328344180228099,0.25
1255322595366506499,0.5
1255326716236570625,0.0
1255328394801274882,0.3125
1255328631477489664,0.0
1255311877841788928,0.15
1255322022516862978,0.55
1255309668861333505,1.0
1255301936280207363,0.041666666666666664
1255308325832601600,0.0
1255309217814196226,0.05
1255288807601197056,-0.25
1255289081208201216,-0.03219696969696971
1255289765219483648,0.0
1255290176554831874,0.13636363636363635
1255286575740706819,0.3
1255296459282489344,0.6
1255296634789007361,0.2083333333333333
1255300978053709825,0.1875
1255307687912452097,0.0
1255308303971815424,0.25
1255296376000389128,0.0
1255739496756391936,-0.05
1255740444992049153,-0.159375
1255744796829892609,0.06760204081632652
1255750994895400960,0.13636363636363635
1255751000947752960,0.0
1255758471737176065,0.875
1255761655662854144,0.3333333333333333
1255769376516714497,0.02500000000000001
1255781832420986880,0.0
1255783872593375234,0.0
1255792403069513729,0.4
1255797332588793857,0.24714285714285714
1255934371988725762,0.0
1255935020998504448,0.13333333333333333
1255935194382688257,0.0
1255936326811160577,0.0
1255941988895068160,0.10000000000000002
1255942777579491328,0.15
1255943978299637760,0.2276515151515152
1255944338380599303,0.4
1255946441517916168,0.08096590909090909
1255950736518774785,0.4
1255961584817639424,0.0
1255962946741702656,0.041666666666666664
1255963137246978050,0.4125
1255963899741917184,-0.5
1255965120418676736,0.4583333333333333
1255968484590325760,0.0
1255969919415603201,0.13636363636363635
1255796385645039617,0.09333333333333334
1256010363440517120,0.5
1256006535341277184,0.10833333333333334
1255997163336683520,0.1
1255996068849950721,0.0
1255995496155484162,0.2
1255932702064328705,0.0
1255993053959118848,0.0
1255989052047790080,0.5085227272727273
1255976093829541891,0.0
1255975495604277249,0.1787878787878788
1255974712498245632,0.16666666666666666
1255973987877679104,0.5666666666666667
1255971601394413568,0.13227272727272724
1255989493611532291,0.0
1255932324383866880,0.4166666666666667
1256005523146752002,0.12797619047619047
1255930093270110212,0.1
1255891959895527430,0.2625
1255888828805664769,0.5
1255882075795677184,0.0
1255881512274153480,0.0
1255881015416860674,-0.3166666666666667
1255875439060549632,-0.25
1255893707989147653,0.0
1255875434325180416,0.5
1255846786322903042,0.5
1255838593811017730,-0.8499999999999999
1255834706014330882,0.0
1255827508265660417,0.5
1255807768784703488,0.0
1255930473659854850,0.5340909090909092
1255873645555130376,0.0
1255900895637835782,0.1278409090909091
1255832631914172417,0.0
1255902652984164353,-0.07777777777777779
1255901387763810304,0.0
1255929627127603200,-0.05
1255926155917606914,0.1875
1255925014114832384,0.4
1255916478316064769,0.3568181818181818
1255915999431462912,-0.125
1255928624521379841,0.7000000000000001
1255914703026520064,0.2
1255904655172870144,-0.17222222222222214
1255915908817616898,0.2020833333333333
1255907193389486080,0.2340909090909091
1255930035254579201,0.09375
1255907696903163904,0.2546428571428572
1255913534229221378,0.4
1255914237781827584,0.2
1256311782735351808,0.0
1256292226109497344,-0.375
1256294682289553408,0.0
1256295589630955527,-0.1
1256296009040310274,0.21666666666666667
1256302355060047877,0.0
1256306475682549760,0.325
1256307800185212930,0.2625
1256307988823973889,0.2
1256310143332937730,0.2
1256310929731485704,0.0
1256291885523456000,0.0
1256312442449248261,0.0
1256309073995325443,0.5
1256275575020220416,0.04444444444444445
1256286725405642753,0.5
1256283752898211840,0.2472727272727273
1256281345027985408,0.0
1256280083863678978,0.34659090909090906
1256279709857525767,0.0
1256274273850834945,0.0
1256274239016955904,0.0
1256271059784998916,0.15000000000000002
1256264828743757826,0.5
1256261224779710464,0.7
1256260156364435456,0.0
1256316943180730370,0.75
1256259052461592580,0.25
1256291793689288704,0.5
1256318894546939904,-0.0625
1256351455822446593,0.13333333333333336
1256323142353444869,0.5
1256257379055828994,0.445
1256372172609728517,0.0
1256371809190137857,0.2833333333333333
1256371325880369152,0.0
1256370473946005505,0.0
1256367066304651275,0.13333333333333333
1256364912458293248,0.0
1256364014457753600,0.13636363636363635
1256363391926534145,0.0
1256361866512732163,0.3
1256356702116556800,0.2627840909090909
1256352385976467460,0.375
1256351818763980801,0.2
1256321161878634496,0.3428571428571429
1256351738749054976,0.0
1256350865947938816,0.19988095238095235
1256346627494862848,0.5
1256336668149202945,0.56875
1256336589375979520,0.006349206349206364
1256336223435501569,0.43333333333333335
1256334208303198210,0.1875
1256334000483758081,0.0
1256333455186472961,0.0
1256330129585762304,0.39387755102040817
1256328844547551232,0.0
1256328144975355905,0.0
1256327347294203904,-0.11060606060606057
1256324348337516544,0.13636363636363635
1256350922713763842,0.0
1256256092138586113,0.19
1256254114834649089,0.2
1256039998157139975,0.0
1256059674274574336,-0.125
1256059354702393344,0.0
1256055286982496256,0.0
1256051148601131019,0.0
1256050327087747073,0.2537878787878788
1256049658230640642,0.018181818181818167
1256049062312177664,-0.2318181818181818
1256043795076046850,0.0
1256041895937150976,-0.2908549783549784
1256041805801455616,0.0
1256041796838227969,0.2
1256040589243621378,0.0
1256037757727768576,0.5
1256059919603773441,0.5
1256037353266823169,0.0
1256036499981832193,-0.01041666666666667
1256033576656801793,-0.75
1256032800685187078,0.2455555555555556
1256032667021250566,0.8
1256028004045725697,0.2
1256026501100773376,0.0951388888888889
1256023980735107072,-0.36458333333333337
1256015185245954048,0.4428571428571429
1256014966320070656,0.0
1256013465833148417,1.0
1256011404768948225,0.73828125
1256011323663671296,0.0
1256255742375493632,0.17045454545454544
1256036978811908099,0.85
1256062670509240320,0.3142857142857143
1256049705022132225,-0.5
1256065281333526529,0.11666666666666665
1256244925303267329,0.3625
1256242815761371136,0.21696428571428567
1256237410507161602,0.26666666666666666
1256236037698924545,0.0
1256233640557776896,0.37777777777777777
1256233103980466177,0.0
1256231896540946432,0.1787878787878788
1256224138055778307,-0.05
1256064236020793344,1.0
1256223194350002176,-0.05
1256222072738586624,0.0
1256209093045506048,0.0
1256203364540518401,0.8
1256185330073468930,0.55625
1256150813598273542,0.5
1256224042949971971,0.06666666666666665
1256090010568327169,0.19375
1256117472245186560,0.1068181818181818
1256113176938192897,0.1761904761904762
1256105454452781056,0.0
1256101432262045696,0.0
1256099015088844801,0.8666666666666667
1256097825378705409,0.0
1256090778373324802,-0.125
1256087006846889986,0.475
1256085479381860352,-0.05000000000000001
1256074035810766848,0.175
1256135773495140352,0.0
1256070494442467328,0.01727272727272727
1256650669336989696,0.13636363636363635
1256648309604855810,0.0
1256664597437861889,0.6416666666666666
1256651412982898688,0.25
1256638067701620742,0.09523809523809523
1256645080284266496,0.3928571428571429
1256652279622651904,0.15000000000000002
1256661079989587969,0.9375
1256652902694883329,-0.5
1256653194274447360,-0.1
1256658432712757249,0.2
1256660279506567168,0.0
1256635008921538561,0.3
1256652414385557505,0.11964285714285715
1256629959336091648,0.10795454545454546
1256594059830968321,0.11212121212121212
1256625077883371521,0.6875
1256622076766621696,0.0
1256618541878407169,0.09214285714285717
1256618362068762631,0.4
1256614495713210368,0.0
1256612243837464576,0.16666666666666669
1256609611534217219,0.0
1256606560358465543,0.056084656084656084
1256604362278940674,0.45
1256602640206770178,0.02
1256600209330712576,0.2
1256599360504246273,0.25
1256596774522945537,0.0
1256665677244571648,0.2928571428571428
1256629687465455618,0.0
1256666548862943232,0.4166666666666667
1256723238954184711,0.8
1256674714270998530,-0.025
1256731944672526339,0.6000000000000001
1256720430062174209,-0.25
1256720291918573568,0.0
1256719597392314370,0.0
1256718683327664128,0.0
1256718177070919680,0.5
1256716856905195520,0.0
1256716791667032064,0.0
1256712991107620865,0.3895833333333333
1256710094328401928,0.5
1256708892169510921,0.25
1256708864080334849,0.5
1256708262164135940,0.4
1256705360062296064,0.0
1256672292060442624,0.625
1256703928030330886,0.3
1256700203282939910,0.7
1256696998624784384,-0.1
1256696423392968708,0.0
1256696045968543745,0.3125
1256695441174917120,0.0
1256694405987213318,0.0
1256690192225832961,0.41875
1256690068598722563,-1.0
1256689552585969666,-0.0625
1256682715006619649,0.19318181818181812
1256681014400659456,-0.2916666666666667
1256679222585823239,0.85
1256676804007518214,0.35
1256676100308008960,0.025000000000000026
1256703873210695680,0.203125
1256580847370551296,0.04999999999999999
1256378545959510029,0.0
1256566970528522241,0.0
1256409589777461249,0.5
1256409457652834305,0.0
1256409112876847105,-0.017113095238095233
1256406962725666816,0.025
1256406958644449280,0.0
1256406894618574852,0.12402597402597405
1256405427471945728,0.05
1256404222142222336,-0.05
1256400209615216647,0.0
1256395607242989568,-0.025
1256394323391918081,0.525
1256392158229278720,0.060227272727272727
1256391722763984900,0.10535714285714286
1256391216368726019,0.55
1256410548406833153,0.175
1256389394321326083,0.2857142857142857
1256385562228830208,0.5
1256384700853161990,0.1
1256380324361183233,0.0
1256380297245069319,0.25
1256380008802770945,0.5
1256380008546865156,0.41041666666666665
1256378905851822086,0.65
1256378122070622208,0.65
1256376850928017409,0.0
1256375920312692737,0.0
1256374464180346881,0.425
1256374326632214529,0.0
1256373629887094784,-0.065
1256578163485728769,0.5
1256388721747857408,0.1625
1256410853261402112,0.2857142857142857
1256389849675755520,0.5208333333333334
1256414296851902464,0.0
1256450503204114433,0.12348484848484848
1256451974809206787,0.3333333333333333
1256452271988146177,0.0
1256452583973171201,0.5
1256461174700494848,0.4600929953835228
1256480733490671616,0.5
1256447108032364546,0.06666666666666668
1256481769286754307,-0.125
1256485174583287809,0.35000000000000003
1256493158290071552,-0.37777777777777777
1256505136136011776,0.55
1256514077939073024,0.0
1256411655954628608,0.0
1256563450475618304,0.8
1256483264874917888,0.0
